"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000272068",7.08499003961387,-1.96955751350361,0.693730415941594,-2.83908196648744,0.00452435334325489,0.0579782148875252,"RP11-284F21.9",NA
"ENSG00000239388",80.0350555363595,-0.752368272114979,0.265024189582152,-2.83886641933023,0.00452741054837639,0.0579909242549106,"ASB14",142686
"ENSG00000105366",82.8123847974387,-2.97939669815293,1.04958373451002,-2.83864602717364,0.00453053840724702,0.0580045266120723,"SIGLEC8",27181
"ENSG00000266521",7.26279631528802,1.84720768905088,0.650813596386206,2.83830531400685,0.00453537774355768,0.0580400186444253,"RP11-650P15.1",NA
"ENSG00000236130",89.7159310037316,0.935037624398044,0.329467307432546,2.83802854882493,0.0045393122377487,0.0580639041910115,"PTCSC2",NA
"ENSG00000235286",6.52924919154222,-1.85212042666297,0.652650845415216,-2.83784268368587,0.00454195623194888,0.0580712682715978,"AP000925.2",NA
"ENSG00000255399",33.4409954966441,2.72319475684388,0.959874038074116,2.83703345316817,0.0045534840752034,0.0581921585705443,"TBX5-AS1",255480
"ENSG00000077380",3590.8920715492,0.359421982833468,0.126696349540085,2.83687718026755,0.00455571330192083,0.0581941594076575,"DYNC1I2",1781
"ENSG00000213337",381.920492892111,-0.321357651087571,0.113321496349555,-2.83580486879824,0.00457103646530644,0.0583368140165494,"ANKRD39",51239
"ENSG00000135919",2717.25732319589,1.24932525214937,0.440537567241868,2.83591081680317,0.00456952040926588,0.0583368140165494,"SERPINE2",5270
"ENSG00000111728",439.009529850821,-1.37034446711847,0.483316804699566,-2.83529240819649,0.00457837591977791,0.0584039348930506,"ST8SIA1",6489
"ENSG00000121577",326.299117241328,-0.546785663487615,0.192943960185484,-2.83390919810069,0.00459823955302397,0.0586040725965747,"POPDC2",64091
"ENSG00000100354",3486.70588293532,-0.467979394913908,0.165127653236903,-2.83404618027554,0.004596268939972,0.0586040725965747,"TNRC6B",23112
"ENSG00000166278",558.495269516537,-1.38022982023352,0.487088109468908,-2.83363480528901,0.00460218924458333,0.0586229545560554,"C2",717
"ENSG00000215044",7.63261563282046,-3.0701982231245,1.08358484699582,-2.83337131525645,0.00460598488979087,0.0586229545560554,NA,NA
"ENSG00000133169",712.083945298443,1.4815300872007,0.522880578916911,2.83340048748708,0.00460556451639909,0.0586229545560554,"BEX1",55859
"ENSG00000238266",1.89074575846649,-3.89531672337957,1.37488329551269,-2.83319808749805,0.00460848182685854,0.0586281577946113,"LINC00707",100507127
"ENSG00000261934",117.604882623216,0.496716554274171,0.175353581253995,2.83265702771528,0.00461628865877192,0.0587008771160957,"PCDHGA9",56107
"ENSG00000130638",4240.71551873202,0.344526659049051,0.121650655194739,2.83209867219813,0.00462435760167801,0.0587768621015452,"ATXN10",25814
"ENSG00000188070",2778.01036614897,0.505124112231684,0.17837487445818,2.83181201257193,0.00462850515533948,0.0588029589350528,"C11orf95",65998
"ENSG00000174944",201.833516437504,1.01794980907125,0.359502196003809,2.83155379963371,0.00463224400958475,0.0588238421787024,"P2RY14",9934
"ENSG00000106603",2190.99383554414,-0.459786433885843,0.162416299397249,-2.83091312628215,0.00464153260215157,0.0589151495798416,"COA1",55744
"ENSG00000169047",6690.75109625869,0.722484540177159,0.255255964368626,2.83043157077335,0.0046485253755938,0.0589772467105952,"IRS1",3667
"ENSG00000163961",1193.87456194856,-0.321754667898531,0.113744518633008,-2.82874877634025,0.00467303657771586,0.0592079638955452,"RNF168",165918
"ENSG00000253953",97.4635469456964,0.568455238281417,0.200949689001437,2.82884358321824,0.00467165253780252,0.0592079638955452,"PCDHGB4",8641
"ENSG00000105737",2162.20747760405,0.718236137975981,0.253881265048355,2.8290237873172,0.00466902284811245,0.0592079638955452,"GRIK5",2901
"ENSG00000125885",594.42474048792,-0.749082530843074,0.264866801371314,-2.8281480614588,0.00468181475632555,0.0592924280168481,"MCM8",84515
"ENSG00000271840",24.1387422870806,-0.972080974668034,0.343834146635124,-2.82717986035169,0.00469599439449292,0.0594451914401162,"RP1-224A6.9",NA
"ENSG00000070886",5.7826753754439,2.14552804291474,0.759040212591755,2.82663290735124,0.00470402188335344,0.0595199740508853,"EPHA8",2046
"ENSG00000253132",5.23949894213849,-4.24353537204376,1.50135631620252,-2.82646785859417,0.00470644670033302,0.0595238306329956,"IGHV3-62",NA
"ENSG00000169715",5596.77095062731,1.30596867974695,0.462075836509506,2.82630810044552,0.00470879486786448,0.0595267147703877,"MT1E",4493
"ENSG00000122543",16.4050255983895,-1.40665442284298,0.497793138054059,-2.82578106307729,0.00471654892488285,0.0595979046642375,"OCM",654231
"ENSG00000236199",49.1225680808889,-0.905334175730287,0.320446905654842,-2.82522364783087,0.00472476249291431,0.0596748342391161,"RP11-264I13.2",NA
"ENSG00000068028",2765.32236160736,-0.610760969827607,0.216209062722186,-2.82486294578869,0.00473008437023209,0.0597151883376828,"RASSF1",11186
"ENSG00000214367",1006.94291734314,-0.404954888223359,0.143375848759714,-2.82442888203598,0.00473649583560169,0.0597692555398601,"HAUS3",79441
"ENSG00000156453",2193.44378363513,0.662410747321924,0.234559229132713,2.82406601424808,0.00474186171570898,0.0597832291836376,"PCDH1",5097
"ENSG00000187534",57.2308982854862,1.22104192933304,0.432359680507956,2.82413459066881,0.00474084722558632,0.0597832291836376,"PRR13P5",NA
"ENSG00000154079",395.936529601674,0.409955786754373,0.145185763083671,2.82366382245148,0.00474781552502948,0.0598045834438101,"SDHAF4",135154
"ENSG00000258297",1123.50321772709,-0.560929418494127,0.198651755441022,-2.8236821630336,0.00474754387473735,0.0598045834438101,"RP11-658F2.8",NA
"ENSG00000100319",438.468138166692,0.375660885663763,0.1330598190194,2.82324813330004,0.0047539762509625,0.0598553323759077,"ZMAT5",55954
"ENSG00000186897",81.5067614453537,1.4120879915,0.50022027009833,2.82293236781953,0.00475866089148211,0.0598874593680606,"C1QL4",338761
"ENSG00000042445",5998.14028904328,0.537466976934952,0.190543744375677,2.82070124472456,0.00479188066927225,0.0602785096555363,"RETSAT",54884
"ENSG00000130779",6671.04778458463,0.366018417574131,0.12978116522217,2.82027378123436,0.00479826918957184,0.0603048361842474,"CLIP1",6249
"ENSG00000198883",13.3135159568485,-1.69594235049666,0.601313001197815,-2.82039860624724,0.00479640286059293,0.0603048361842474,"PNMA5",114824
"ENSG00000198000",2490.35525140188,-0.365021652497895,0.129457607866272,-2.81962302960948,0.00480800959075672,0.060400217127372,"NOL8",55035
"ENSG00000197961",1418.80944101431,-0.426395507500816,0.151254078029468,-2.81906784303524,0.00481633372153163,0.0604777289353505,"ZNF121",7675
"ENSG00000169902",926.933252538579,0.554347612860926,0.196659332845373,2.81882179116713,0.0048200270426437,0.0604970492965164,"TPST1",8460
"ENSG00000112357",428.594877537279,0.535162584350429,0.189895637747628,2.81819314386601,0.00482947489034754,0.0605582077092067,"PEX7",5191
"ENSG00000126432",11405.0450511451,0.502972785667147,0.178481476029907,2.81806715663236,0.00483137034827877,0.0605582077092067,"PRDX5",25824
"ENSG00000132819",1335.42257362156,-0.819736921372482,0.2908670455989,-2.81825299144711,0.0048285747287384,0.0605582077092067,"RBM38",55544
"ENSG00000106785",1167.89936466517,-1.25982370452895,0.44711025023809,-2.81770257751434,0.00483685917604282,0.0605999531841831,"TRIM14",9830
"ENSG00000111481",6357.21444638374,0.431917663323979,0.153337032420267,2.81678637251944,0.00485067778013892,0.0607459768211242,"COPZ1",22818
"ENSG00000153179",1147.65300193002,-0.576604102386437,0.204808009324663,-2.81533961629597,0.00487257113368379,0.0609929468214176,"RASSF3",283349
"ENSG00000236423",17.2800212803143,-1.63528817956357,0.58087906882473,-2.81519556707765,0.00487475587598573,0.0609931019296129,"LINC01134",100133612
"ENSG00000184277",2253.79342622468,0.294465689473354,0.104614396551587,2.81477214589818,0.00488118288341763,0.0610463126136823,"TM2D3",80213
"ENSG00000273240",23.680202729212,-0.827755187320329,0.294148234460622,-2.81407498106585,0.00489178168208319,0.0611001508211039,"RP11-455J20.3",NA
"ENSG00000181031",1318.93504448679,0.606688817861263,0.215587213942211,2.81412244616645,0.00489105942376329,0.0611001508211039,"RPH3AL",9501
"ENSG00000213999",761.638384848403,-0.740623528434827,0.263186869364538,-2.81405957000459,0.00489201620706776,0.0611001508211039,"MEF2B",100271849
"ENSG00000172568",7.82941781608645,-1.65033296013523,0.586860338110083,-2.81213919729172,0.00492132009514244,0.0614388191691038,"FNDC9",408263
"ENSG00000148835",353.146467119221,-0.472645886150898,0.168085855859843,-2.81193134147474,0.00492450137037646,0.061451211100471,"TAF5",6877
"ENSG00000187686",5.08732749007426,1.40787398625741,0.500721893525837,2.81168849307517,0.00492822057017582,0.0614703016209802,"KRT18P59",NA
"ENSG00000171488",1474.9043162252,-0.846670396932655,0.301296819965563,-2.81008739829855,0.00495280483931506,0.0617495121995777,"LRRC8C",84230
"ENSG00000211752",24.235129348819,-2.06000287382424,0.733128766593461,-2.80987865664609,0.00495601815628387,0.0617621490341687,"TRBV27",NA
"ENSG00000167281",47.4945578549718,-0.91161989906208,0.324469138930921,-2.80957351465146,0.00496071882867466,0.0617933019310995,"RBFOX3",146713
"ENSG00000077238",4153.0320834684,-0.730770500715427,0.260238715374452,-2.80807757471419,0.00498382197535936,0.0620535563645963,"IL4R",3566
"ENSG00000250626",3.73488061128299,2.72590438154606,0.970793048021515,2.80791502071577,0.00498633829480253,0.0620573671556608,"RP11-756P10.2",101930028
"ENSG00000000938",1093.42068908513,-1.04894972119582,0.373665791659132,-2.80718691571505,0.00499762339003828,0.0621702578299091,"FGR",2268
"ENSG00000164485",2.6298178756508,-4.7588355401269,1.69559038456009,-2.80659502640525,0.00500681425385065,0.0622255000185312,"IL22RA2",116379
"ENSG00000149179",1536.214393731,0.327116094880013,0.116557725203298,2.80647288122227,0.00500871282693594,0.0622255000185312,"C11orf49",79096
"ENSG00000110200",494.711113667644,0.583592897042429,0.207926868356164,2.80672190975712,0.00500484272176499,0.0622255000185312,"ANAPC15",25906
"ENSG00000250050",3.53131639728431,-2.84707616311742,1.01487757727619,-2.80533950780413,0.00502636057204351,0.0624171277228065,"MTND4P9",NA
"ENSG00000137414",2935.43298919902,0.30256121194304,0.107876451046247,2.8047012022423,0.00503632434961199,0.0625132090026772,"FAM8A1",51439
"ENSG00000262294",12.75837952217,1.38603566418737,0.494338871814836,2.80381686169833,0.0050501581753163,0.0626572209846911,"RP11-1260E13.2",NA
"ENSG00000137942",4418.27314565797,0.572095375681496,0.204096525760582,2.80306278389373,0.00506198141360869,0.0627207644086016,"FNBP1L",54874
"ENSG00000180730",1440.46571045366,1.20616329465685,0.430296720561694,2.80309664708197,0.00506144993416932,0.0627207644086016,"SHISA2",387914
"ENSG00000186919",5.10526966261289,-1.84516204234728,0.65826500619049,-2.80306871092176,0.00506188838583911,0.0627207644086016,"ZACN",353174
"ENSG00000231969",4.11726716575195,-1.44466750042081,0.515500955034877,-2.80245358676991,0.00507155132484677,0.062783526153697,"AC144449.1",NA
"ENSG00000251000",6.69522029420177,-1.51619735139133,0.541031283401114,-2.80242085422487,0.00507206598489563,0.062783526153697,"AC008592.3",NA
"ENSG00000178789",25.7796550207064,-1.59734568550367,0.570009641770716,-2.8023134495437,0.00507375506082339,0.062783526153697,"CD300LB",124599
"ENSG00000181997",5.18241592604345,2.93463808789161,1.0477420153406,2.80091668075144,0.00509576738662135,0.0630281325613073,"AQP7P2",NA
"ENSG00000125910",406.922328305688,-1.28586223542175,0.459113655915991,-2.80074926731659,0.00509841151742315,0.0630330692094627,"S1PR4",8698
"ENSG00000011201",1078.72316655528,0.587907512372543,0.209939348725325,2.80036837278053,0.00510443199365814,0.063079725830079,"ANOS1",3730
"ENSG00000272944",36.0259242959184,1.19128973978055,0.425439711734333,2.80013761509046,0.00510808250936362,0.0630970667027727,"CTD-2308L22.1",NA
"ENSG00000148672",6357.72758351056,0.331449032175778,0.118409668261749,2.79917203587715,0.00512338328441999,0.0632582376766315,"GLUD1",2746
"ENSG00000090554",774.427837430477,-0.789902501334617,0.282216644674617,-2.79892244571662,0.00512734507524561,0.0632793264517235,"FLT3LG",2323
"ENSG00000158604",9396.59068777201,0.400749629554083,0.143213031015225,2.79827629310826,0.00513761444097742,0.0633503735877572,"TMED4",222068
"ENSG00000184905",1757.4880684707,0.908440151712372,0.324636719130814,2.79832840272856,0.00513678556918122,0.0633503735877572,"TCEAL2",140597
"ENSG00000173418",2452.3757821639,0.385753528014805,0.137889113716688,2.797563329092,0.00514896721485261,0.0634624901191469,"NAA20",51126
"ENSG00000245573",268.719842254723,0.670385951046288,0.23970220860531,2.79674499015624,0.00516202585165899,0.0635955242812766,"BDNF-AS",497258
"ENSG00000132026",2.17981240857824,2.87090944967853,1.02683069705087,2.79589367353742,0.00517564248472263,0.0637353131769988,"RTBDN",83546
"ENSG00000125864",219.287563600315,0.785601343240959,0.281018170890493,2.79555354286002,0.00518109187279771,0.0637744482738015,"BFSP1",631
"ENSG00000138376",355.939342566297,-0.560646746114691,0.200572689740687,-2.79522973361693,0.00518628458455889,0.0638103910081771,"BARD1",580
"ENSG00000003509",789.136511244716,-0.345882346261825,0.123755933569218,-2.79487484992685,0.00519198101721123,0.0638414127836203,"NDUFAF7",55471
"ENSG00000075785",11215.0201029356,0.337685414806826,0.120826784023345,2.79478939654292,0.00519335352059653,0.0638414127836203,"RAB7A",7879
"ENSG00000127418",10803.9927771078,0.708925991408268,0.253689919535263,2.79445865530233,0.0051986687877492,0.0638787849250041,"FGFRL1",53834
"ENSG00000240065",1143.43128594452,-0.931311505996106,0.333327523415375,-2.79398321642811,0.00520631806920014,0.0639168309702372,"PSMB9",5698
"ENSG00000160505",9.01610075171629,-3.51046978785672,1.25637887067326,-2.79411718057273,0.00520416170711221,0.0639168309702372,"NLRP4",147945
"ENSG00000135643",466.488559923228,0.658263812453174,0.235643296171514,2.7934756606615,0.0052144952972365,0.0639892414600128,"KCNMB4",27345
"ENSG00000231113",101.913067430317,-0.683763279315973,0.244962649222883,-2.79129606691117,0.00524974278903508,0.0643655145361301,"RP3-475N16.1",NA
"ENSG00000127952",921.965756756955,0.457736738604224,0.163986309197425,2.79131069443821,0.00524950552304982,0.0643655145361301,"STYXL1",51657
"ENSG00000273216",24.5250419666132,-1.17890438610385,0.422376742736011,-2.79112050172866,0.00525259130230101,0.064372329111613,"AC002059.10",NA
"ENSG00000198846",318.575854981895,-1.20344886608566,0.431260547714884,-2.79053781400215,0.00526205531491954,0.0644601776077644,"TOX",9760
"ENSG00000151247",1428.44035123297,0.331015801641809,0.118660428691502,2.78960564437533,0.00527722764784709,0.0646128661918582,"EIF4E",1977
"ENSG00000266753",595.94056697075,-0.400799917842798,0.14368217923479,-2.78948941321285,0.00527912223685304,0.0646128661918582,NA,NA
"ENSG00000226953",8.51268786381326,1.49663504690444,0.536618223383222,2.78901271274127,0.00528689896977335,0.0646516822187833,"AC010890.1",101928161
"ENSG00000197993",69.7161554089892,-0.99547592088533,0.356926239653306,-2.78902420245782,0.0052867114087274,0.0646516822187833,"KEL",3792
"ENSG00000100664",10340.201114192,0.318576458767169,0.114232524084771,2.78884198103473,0.00528968674575637,0.0646576119985205,"EIF5",1983
"ENSG00000138175",1854.33242671594,0.424124121799308,0.152086951950237,2.78869499559753,0.00529208784662623,0.0646588122148497,"ARL3",403
"ENSG00000149972",235.790983043177,1.14881710997297,0.411979736936373,2.78852818955606,0.00529481392220265,0.0646639802060391,"CNTN5",53942
"ENSG00000256582",7.88716750487709,-2.84745033896367,1.02133117331376,-2.78797946578381,0.0053037905491766,0.0647454466301006,"RP11-75L1.1",NA
"ENSG00000211930",8.78327456494922,-4.14884016209623,1.48825339218609,-2.78772431084602,0.00530796933424153,0.0647682985647542,"IGHD3-3",NA
"ENSG00000061656",232.54566721309,-1.36372187356548,0.489244277855578,-2.78740485130015,0.00531320545639932,0.0648040267590459,"SPAG4",6676
"ENSG00000105227",1759.61029755033,0.767636982404471,0.275418024590417,2.78717046041576,0.00531705022182099,0.0648227612149665,"PRX",57716
"ENSG00000268460",13.1865160376372,-2.42431124770748,0.869987872668148,-2.7866034962906,0.00532636065159949,0.064908085075937,"AC006262.6",93429
"ENSG00000124731",54.224499165116,-1.36315681181693,0.489225169496967,-2.78635870925971,0.0053303849829261,0.0649289454080764,"TREM1",54210
"ENSG00000189060",10437.5961223399,0.744983881096874,0.267437555709855,2.78563674095612,0.00534227023570276,0.0650454993095518,"H1F0",3005
"ENSG00000262692",19.5425209312193,-1.08114324012077,0.388182079072269,-2.78514464836871,0.0053503849170996,0.0651160629897726,"CTD-3195I5.3",NA
"ENSG00000111344",2164.52029118277,0.590217863374765,0.211966600256183,2.78448520975204,0.00536127661204782,0.0652203481093876,"RASAL1",8437
"ENSG00000112941",2829.95099378572,-0.380294065452966,0.136653585855692,-2.78290586428198,0.00538744349778247,0.065510286308895,"PAPD7",11044
"ENSG00000167634",7.05842956170878,-2.12906816683043,0.765093629309639,-2.78275505803327,0.00538994810483698,0.0655123692378822,"NLRP7",199713
"ENSG00000139597",1705.06458769538,-0.606420339820187,0.217955147064147,-2.78231713262412,0.00539722717942763,0.0655724567359539,"N4BP2L1",90634
"ENSG00000227192",9.16489457954186,1.33503940465093,0.479865381984814,2.78211234811095,0.00540063409548269,0.0655811252386257,"RP1-45I4.3",NA
"ENSG00000251578",4.62171077806839,-3.24411804839736,1.16611273438312,-2.78199350092298,0.00540261219777545,0.0655811252386257,"TRBV21-1",NA
"ENSG00000149483",1917.8441758695,-0.359467536384773,0.12930001505636,-2.78010436602104,0.00543414307651079,0.0659353652373351,"TMEM138",51524
"ENSG00000255153",166.425377151067,0.815856657279188,0.293512168757525,2.77963486397452,0.00544200509853635,0.0660022363505853,"TOLLIP-AS1",255512
"ENSG00000212789",24.0826920011232,1.21669743102034,0.437854592292268,2.77877051523122,0.00545650586325365,0.0661495315727861,"ST13P5",NA
"ENSG00000242134",2.15177065984796,-3.99664405360498,1.4383790470301,-2.77857499513572,0.00545979084364338,0.0661607887427601,"RPL5P13",NA
"ENSG00000105851",234.56683248753,-1.26870952299248,0.456710965468621,-2.7779265638842,0.00547069807563558,0.0662643614623037,"PIK3CG",5294
"ENSG00000253522",138.687231184854,-1.86600296836317,0.672240779793087,-2.77579555488662,0.00550668235288319,0.0666714620189312,"MIR3142HG",107075116
"ENSG00000104365",5911.3000187957,-0.339643558426953,0.122397794690048,-2.77491566973934,0.0055216023270104,0.0668147404636558,"IKBKB",3551
"ENSG00000165304",39.0148739859403,-1.80726371303439,0.651309126616566,-2.77481711706206,0.00552327572803879,0.0668147404636558,"MELK",9833
"ENSG00000173486",4017.54975023512,0.648899355511994,0.233907047898081,2.77417615819227,0.00553417023000353,0.0669176992023295,"FKBP2",2286
"ENSG00000170482",60.2339970642802,-0.986191923987728,0.355520087325749,-2.77394149907518,0.00553816362348413,0.066937158870669,"SLC23A1",9963
"ENSG00000188996",21.9212896004962,-1.29243492264675,0.465955402402671,-2.7737309536114,0.00554174886759561,0.0669443053720278,"HUS1B",135458
"ENSG00000165821",1248.36280347971,0.886599259700051,0.319653410347072,2.77362678138614,0.00554352352423566,0.0669443053720278,"SALL2",6297
"ENSG00000157873",5448.82016283848,-0.673188328198699,0.242770947375161,-2.77293611726283,0.00555530251397632,0.0670288907111789,"TNFRSF14",8764
"ENSG00000132463",3616.04659906077,0.271397296882629,0.0978716681631311,2.77299142822689,0.00555435837720682,0.0670288907111789,"GRSF1",2926
"ENSG00000076864",29396.4608599251,0.724714963012955,0.261402504913671,2.77241016972004,0.00556428747357185,0.0671084619396379,"RAP1GAP",5909
"ENSG00000269918",405.071478248735,-0.462743588711448,0.166930538994894,-2.77207269261619,0.00557005962612441,0.067149233199955,"AF131215.9",NA
"ENSG00000188649",47.5795630655367,-1.25055021974235,0.451226244060035,-2.77144832820487,0.00558075289838244,0.0672492700119673,"CC2D2B",100127889
"ENSG00000260549",309.19175277572,0.857661783161118,0.309539550521201,2.77076639065021,0.00559245336671699,0.0673324670571668,"MT1L",4500
"ENSG00000123159",3850.69004419434,0.419364078985194,0.151351292116162,2.77079946343195,0.00559188540412778,0.0673324670571668,"GIPC1",10755
"ENSG00000093134",25.461757397091,-1.90955187311796,0.689422438484338,-2.76978491926666,0.00560933199411338,0.0674778125101633,"VNN3",55350
"ENSG00000255043",9.01462936789428,1.45328770738485,0.524693065966747,2.76978637921805,0.00560930685284137,0.0674778125101633,"NAV2-AS5",100874012
"ENSG00000198944",123.080542499862,0.829704921820575,0.299588393885765,2.76948285966294,0.00561453583556261,0.0675114872184546,"SOWAHA",134548
"ENSG00000110888",4255.75674278327,-0.431600207466635,0.155854820704143,-2.76924515723473,0.00561863400234368,0.0675318437002584,"CAPRIN2",65981
"ENSG00000019582",69861.338857008,-1.07993611473735,0.390018258432649,-2.76893732892724,0.00562394520183026,0.0675667562823227,"CD74",972
"ENSG00000106144",2128.43805260541,-0.489801578418982,0.176916319205283,-2.76854945105797,0.00563064400734737,0.0676183027349411,"CASP2",835
"ENSG00000204386",3375.37531746224,0.421938012365574,0.15242921846205,2.76809142382779,0.00563856358850519,0.0676266338635028,"NEU1",4758
"ENSG00000203446",2.96277685359039,2.71835308966863,0.982029836289936,2.76809623212513,0.00563848039783175,0.0676266338635028,"AC004988.1",NA
"ENSG00000267366",6.46862399194884,-2.0499821743844,0.740507719601276,-2.76834679790807,0.0056341467702096,0.0676266338635028,"RP11-53B2.5",NA
"ENSG00000075340",197.981435329456,-1.14302909634729,0.412981408799192,-2.76774952090658,0.00564448185538827,0.0676398280212277,"ADD2",119
"ENSG00000196422",2242.04866673214,0.354651371297964,0.128131127639776,2.76787832770051,0.00564225157959391,0.0676398280212277,"PPP1R26",9858
"ENSG00000203819",11.1796465527367,-1.32102102410503,0.47759760144499,-2.76597080912515,0.00567536148100653,0.0678776927241789,"HIST2H2BC",337873
"ENSG00000137207",5483.19455161314,0.344873501701051,0.124685257944999,2.76595250621514,0.00567568002227709,0.0678776927241789,"YIPF3",25844
"ENSG00000165495",1556.37905038085,0.978163809867091,0.353609512531267,2.76622595038531,0.00567092271729038,0.0678776927241789,"PKNOX2",63876
"ENSG00000111796",165.82065240749,-1.33635898702393,0.483101249372832,-2.76620892361343,0.00567121883924966,0.0678776927241789,"KLRB1",3820
"ENSG00000267222",3.81486242514364,-2.05572426861195,0.743236128992794,-2.76591003642112,0.00567641922272223,0.0678776927241789,"RP11-194N12.2",NA
"ENSG00000163993",45.9906702011585,-1.53987730885529,0.556773258165416,-2.7657170783116,0.00567977881444937,0.0678889526493379,"S100P",6286
"ENSG00000211694",29.3649614256141,-1.87845965117902,0.679248993025841,-2.76549493700546,0.00568364873531919,0.0679063002304497,"TRGV10",NA
"ENSG00000115705",113199.649913846,1.37419482520178,0.496949211233266,2.76526211157772,0.00568770733661831,0.067925886384616,"TPO",7173
"ENSG00000115486",2531.65427609567,0.247586710240643,0.0895651208052159,2.76432061962032,0.00570414604877893,0.0680265872414731,"GGCX",2677
"ENSG00000164185",36.5877318638504,-1.82427810115136,0.660046093995894,-2.76386470239866,0.00571212187980503,0.0680265872414731,"ZNF474",133923
"ENSG00000081853",109.787056195736,0.599064841462809,0.216753354230224,2.76380886279857,0.00571309943068681,0.0680265872414731,"PCDHGA2",56113
"ENSG00000106638",1831.11156487539,0.409185833553596,0.148043602575871,2.76395485136814,0.00571054401342712,0.0680265872414731,"TBL2",26608
"ENSG00000170631",561.658063431224,0.454089155118234,0.164288567479402,2.76397294154486,0.00571022743063799,0.0680265872414731,"ZNF16",7564
"ENSG00000140564",9857.15770048337,0.547873868447169,0.198188870583527,2.7644027983714,0.00570270947984447,0.0680265872414731,"FURIN",5045
"ENSG00000151006",322.597842273364,-0.609367411906701,0.220448741804079,-2.76421360775227,0.00570601721532414,0.0680265872414731,"PRSS53",339105
"ENSG00000136709",5241.21251381303,-0.241070871711726,0.0872362820967056,-2.7634244137604,0.00571983384918713,0.0680719304896026,"WDR33",55339
"ENSG00000257941",5.56944151683282,-1.61761874502264,0.585390699784827,-2.76331473256618,0.00572175645387549,0.0680719304896026,"RP11-290L1.4",NA
"ENSG00000099337",263.575819322223,-1.00784633269958,0.364873458939584,-2.76218044367666,0.0057416736421159,0.068279953769457,"KCNK6",9424
"ENSG00000162526",624.31997513697,-0.601480192442815,0.217795884767544,-2.76166922568249,0.00575067063525291,0.0683579929830635,"TSSK3",81629
"ENSG00000224610",2.15375683849684,-3.04891218164173,1.10432371972498,-2.7608862575197,0.00576447484318162,0.0684930851341559,"RP11-265P11.1",NA
"ENSG00000220267",3.44563888329858,-2.71620135129224,0.983908044668729,-2.76062520883927,0.00576908392867142,0.0685188534117206,"ACTBP8",NA
"ENSG00000267259",1067.75596050893,0.882556175246145,0.319901946539358,2.75883340127648,0.00580080993757889,0.0688665288022844,"CTD-2008P7.9",NA
"ENSG00000143390",2566.26433500215,-0.460594759661089,0.166992188324628,-2.75818147113388,0.00581239208085771,0.0688875189760414,"RFX5",5993
"ENSG00000197142",1354.59705581061,-0.676989422974899,0.245421238229911,-2.75847937145803,0.00580709702110819,0.0688875189760414,"ACSL5",51703
"ENSG00000172322",65.584662997781,-1.91460756846765,0.69412824835479,-2.75829081009974,0.00581044811881132,0.0688875189760414,"CLEC12A",160364
"ENSG00000140391",10618.6228641139,0.426697389144119,0.154688482051112,2.75843025599754,0.00580796972936059,0.0688875189760414,"TSPAN3",10099
"ENSG00000260822",1048.83955137067,-0.492576441172415,0.178622582020226,-2.75763811944359,0.00582206115248596,0.0689730004128052,"GS1-358P8.4",NA
"ENSG00000110077",1347.17863005895,-1.41026811146178,0.511617718797915,-2.75648801760681,0.00584257533343148,0.069186835781002,"MS4A6A",64231
"ENSG00000226091",67.8867196408297,-0.93175994938994,0.338079354118418,-2.75603919032445,0.0058505986535604,0.0692234548655775,"LINC00937",389634
"ENSG00000159128",2875.14356575433,0.369021044248365,0.133894337348297,2.75606161960708,0.00585019746787559,0.0692234548655775,"IFNGR2",3460
"ENSG00000144130",7.09384730220828,-2.23092714887817,0.809510398656887,-2.75589683910133,0.00585314542437623,0.0692244162090191,"NT5DC4",NA
"ENSG00000146085",1910.19718020816,0.474758705491153,0.172290534541645,2.75557044822098,0.00585898857651966,0.0692643462159758,"MUT",4594
"ENSG00000253202",5.46737763758635,-4.05167721076608,1.4706673801342,-2.75499223379548,0.00586935286278422,0.0692993357142105,"IGKV3-25",NA
"ENSG00000236254",2.22994350249041,-3.27554967193128,1.18890644197851,-2.75509456108279,0.00586751748017739,0.0692993357142105,"MTND4P14",NA
"ENSG00000254521",23.157456625052,-2.36608651856872,0.858824617321379,-2.75502875773216,0.00586869769565909,0.0692993357142105,"SIGLEC12",89858
"ENSG00000119403",1680.93282549267,-0.675434320042147,0.245209795450223,-2.75451606165243,0.00587790048325181,0.0693419377597736,"PHF19",26147
"ENSG00000100296",1341.07490186691,-0.338517595873511,0.122892418744777,-2.75458485829419,0.00587666484274751,0.0693419377597736,"THOC5",8563
"ENSG00000226328",383.049255533915,-0.500191794018994,0.18160610355498,-2.7542675286107,0.00588236627885551,0.0693654758552819,"NUP50-AS1",NA
"ENSG00000134152",1083.39522973319,-0.481235455245583,0.174735272076387,-2.75408307393832,0.00588568265152678,0.0693754457627697,"KATNBL1",79768
"ENSG00000080200",1746.95591606096,0.75492306317129,0.274152111060494,2.75366496450107,0.00589320622219593,0.0694349773817017,"CRYBG3",131544
"ENSG00000203710",192.833414223805,-1.87646812895436,0.681588515499656,-2.75308061430403,0.00590373569583247,0.0695007073928253,"CR1",1378
"ENSG00000064199",244.60975827432,0.693110149418534,0.251755487520695,2.75310840786165,0.00590323449670275,0.0695007073928253,"SPA17",53340
